ID,start_time,end_time,player_ID,team_ID,action,half,pos_x,pos_y
20180915-RGN-POR-244,6:11,6:31,Jasmyne Spencer,RGN,Air challenges (lost),1st half,78.5,36.2
20180915-RGN-POR-245,6:11,6:31,Emily Townsend Menges,POR,Positional attacks,1st half,26.5,31.8
20180915-RGN-POR-246,6:11,6:31,Jasmyne Spencer,RGN,Lost balls,1st half,78.5,36.2
20180915-RGN-POR-247,6:13,6:33,Emily Townsend Menges,POR,Passes accurate,1st half,31.3,39.3
20180915-RGN-POR-248,6:13,6:33,Emily Townsend Menges,POR,Counter-attacks,1st half,31.3,39.3
20180915-RGN-POR-249,6:16,6:36,Tobin Powell Powell Heath,POR,Dribbling,1st half,45.2,61.8
20180915-RGN-POR-250,6:16,6:36,Tobin Powell Powell Heath,POR,Counter-attacks,1st half,45.2,61.8
20180915-RGN-POR-251,6:16,6:36,Tobin Powell Powell Heath,POR,Counter-attacks,1st half,45.2,61.8
20180915-RGN-POR-252,6:18,6:38,Theresa Eslund,RGN,Challenges (lost),1st half,48.9,1.4
20180915-RGN-POR-253,6:18,6:38,Tobin Powell Powell Heath,POR,Counter-attacks,1st half,56.1,66.6
20180915-RGN-POR-254,6:18,6:38,Tobin Powell Powell Heath,POR,Dribbles (Successful actions),1st half,56.1,66.6
20180915-RGN-POR-255,6:18,6:38,Theresa Eslund,RGN,Tackles (Unsuccessful actions),1st half,48.9,1.4
20180915-RGN-POR-256,6:18,6:38,Theresa Eslund,RGN,Counter-attacks,1st half,49.1,1.9
20180915-RGN-POR-257,6:18,6:38,Theresa Eslund,RGN,Fouls,1st half,49.1,1.9
20180915-RGN-POR-258,6:58,7:18,Emily Ann Sonnett,POR,Free-kick attacks,1st half,55.9,63.5
20180915-RGN-POR-259,6:58,7:18,Emily Ann Sonnett,POR,Passes accurate,1st half,55.9,63.5
20180915-RGN-POR-260,6:58,7:18,Emily Ann Sonnett,POR,Free-kick attacks,1st half,55.9,63.5
20180915-RGN-POR-261,7:01,7:21,Lindsey Michelle Horan,POR,Air challenges (lost),1st half,87.6,34.7
20180915-RGN-POR-262,7:01,7:21,Alexandra Linsley Long Batista,RGN,Air challenges (won),1st half,17.4,33.3
20180915-RGN-POR-263,7:01,7:21,Alexandra Linsley Long Batista,RGN,Challenges (won),1st half,17.4,33.3
20180915-RGN-POR-264,7:01,7:21,Alexandra Linsley Long Batista,RGN,Free-kick attacks,1st half,17.4,33.3
20180915-RGN-POR-265,7:01,7:21,Lindsey Michelle Horan,POR,Challenges (lost),1st half,87.6,34.7
20180915-RGN-POR-266,7:02,7:22,Stephanie-Elise Catley,RGN,Free-kick attacks,1st half,16.8,29.2
20180915-RGN-POR-267,7:02,7:22,Stephanie-Elise Catley,RGN,Free-kick attacks,1st half,16.8,29.2
20180915-RGN-POR-268,7:02,7:22,Stephanie-Elise Catley,RGN,Picking-ups,1st half,16.8,29.2
20180915-RGN-POR-269,7:02,7:22,Stephanie-Elise Catley,RGN,Passes accurate,1st half,16.8,29.2
20180915-RGN-POR-270,7:03,7:23,Jodie Lee Taylor,RGN,Free-kick attacks,1st half,30.4,28.3
20180915-RGN-POR-271,7:03,7:23,Jodie Lee Taylor,RGN,Bad ball control,1st half,30.4,28.3
20180915-RGN-POR-272,7:05,7:25,Meghan Elizabeth Klingenberg,POR,Passes accurate,1st half,73.1,47.9
20180915-RGN-POR-273,7:05,7:25,Meghan Elizabeth Klingenberg,POR,Free-kick attacks,1st half,73.1,47.9
20180915-RGN-POR-274,7:05,7:25,Meghan Elizabeth Klingenberg,POR,Picking-ups (in opp. half),1st half,73.1,47.9
20180915-RGN-POR-275,7:05,7:25,Meghan Elizabeth Klingenberg,POR,Picking-ups,1st half,73.1,47.9
20180915-RGN-POR-276,7:05,7:25,Meghan Elizabeth Klingenberg,POR,Free-kick attacks,1st half,73.1,47.9
20180915-RGN-POR-277,7:07,7:27,Tobin Powell Powell Heath,POR,Dribbling,1st half,74.8,57.7
20180915-RGN-POR-278,7:07,7:27,Tobin Powell Powell Heath,POR,Free-kick attacks,1st half,74.8,57.7
20180915-RGN-POR-279,7:08,7:28,Theresa Eslund,RGN,Challenges (lost),1st half,23.7,7.9
20180915-RGN-POR-280,7:08,7:28,Theresa Eslund,RGN,Tackles (Unsuccessful actions),1st half,23.7,7.9
20180915-RGN-POR-281,7:08,7:28,Tobin Powell Powell Heath,POR,Free-kick attacks,1st half,81.3,60.1
20180915-RGN-POR-282,7:08,7:28,Tobin Powell Powell Heath,POR,Dribbles (Successful actions),1st half,81.3,60.1
20180915-RGN-POR-283,7:11,7:31,Tobin Powell Powell Heath,POR,Free-kick attacks,1st half,95.1,62.5
20180915-RGN-POR-284,7:11,7:31,Tobin Powell Powell Heath,POR,Free-kick attacks,1st half,95.1,62.5
20180915-RGN-POR-285,7:11,7:31,Tobin Powell Powell Heath,POR,Crosses (inaccurate),1st half,95.1,62.5
20180915-RGN-POR-286,7:11,7:31,Tobin Powell Powell Heath,POR,Free-kick attacks,1st half,95.1,62.5
20180915-RGN-POR-287,7:11,7:31,Tobin Powell Powell Heath,POR,Passes (inaccurate),1st half,95.1,62.5
20180915-RGN-POR-288,7:11,7:31,Tobin Powell Powell Heath,POR,Passes into the penalty box,1st half,95.1,62.5
20180915-RGN-POR-289,7:12,7:32,Rumi Utsugi,RGN,Free-kick attacks,1st half,11.6,28.5
20180915-RGN-POR-290,7:12,7:32,Rumi Utsugi,RGN,Interceptions,1st half,11.6,28.5
20180915-RGN-POR-291,7:12,7:32,Rumi Utsugi,RGN,Passes accurate,1st half,11.6,28.5
20180915-RGN-POR-292,7:12,7:32,Rumi Utsugi,RGN,Free-kick attacks,1st half,11.6,28.5
20180915-RGN-POR-293,7:13,7:33,Megan Anna Rapinoe,RGN,Free-kick attacks,1st half,27.7,33.3
20180915-RGN-POR-294,7:13,7:33,Megan Anna Rapinoe,RGN,Passes (inaccurate),1st half,27.7,33.3
20180915-RGN-POR-295,7:14,7:34,Celeste Anais Boureille,POR,Free-kick attacks,1st half,75.2,42.4
20180915-RGN-POR-296,7:14,7:34,Celeste Anais Boureille,POR,Interceptions,1st half,75.2,42.4
20180915-RGN-POR-297,7:14,7:34,Celeste Anais Boureille,POR,Interceptions (in opp. half),1st half,75.2,42.4
20180915-RGN-POR-298,7:16,7:36,Celeste Anais Boureille,POR,Free-kick attacks,1st half,79.8,45.7
20180915-RGN-POR-299,7:16,7:36,Celeste Anais Boureille,POR,Passes (inaccurate),1st half,79.8,45.7
20180915-RGN-POR-300,7:16,7:36,Celeste Anais Boureille,POR,Lost balls,1st half,84.2,46.2
20180915-RGN-POR-301,7:17,7:37,Rumi Utsugi,RGN,Interceptions,1st half,20.8,21.8
20180915-RGN-POR-302,7:17,7:37,Rumi Utsugi,RGN,Free-kick attacks,1st half,20.8,21.8
20180915-RGN-POR-303,7:19,7:39,Theresa Eslund,RGN,Picking-ups,1st half,8.4,18.9
20180915-RGN-POR-304,7:25,7:45,Meghan Elizabeth Klingenberg,POR,Passes accurate,1st half,86.1,68.0
20180915-RGN-POR-305,7:25,7:45,Meghan Elizabeth Klingenberg,POR,Positional attacks,1st half,86.1,68.0
20180915-RGN-POR-306,7:27,7:47,Christine Margaret Sinclair,POR,Positional attacks,1st half,93.4,59.1
20180915-RGN-POR-307,7:28,7:48,Christine Margaret Sinclair,POR,Passes accurate,1st half,90.7,62.3
20180915-RGN-POR-308,7:28,7:48,Christine Margaret Sinclair,POR,Positional attacks,1st half,90.7,62.3
20180915-RGN-POR-309,7:29,7:49,Lindsey Michelle Horan,POR,Positional attacks,1st half,83.6,57.7
20180915-RGN-POR-310,7:32,7:52,Lindsey Michelle Horan,POR,Passes accurate,1st half,84.2,57.0
20180915-RGN-POR-311,7:32,7:52,Lindsey Michelle Horan,POR,Passes into the penalty box,1st half,84.2,57.0
20180915-RGN-POR-312,7:32,7:52,Lindsey Michelle Horan,POR,Positional attacks,1st half,84.2,57.0
20180915-RGN-POR-313,7:32,7:52,Christine Margaret Sinclair,POR,Positional attacks,1st half,91.8,52.0
20180915-RGN-POR-314,7:33,7:53,Lydia Grace Yilkari Williams,RGN,Shot on target (saved),1st half,14.7,20.1
20180915-RGN-POR-315,7:33,7:53,Christine Margaret Sinclair,POR,Positional attacks,1st half,90.3,47.9
20180915-RGN-POR-316,7:33,7:53,Christine Margaret Sinclair,POR,Shots,1st half,90.3,47.9
20180915-RGN-POR-317,7:33,7:53,Christine Margaret Sinclair,POR,Shot on target,1st half,90.3,47.9
20180915-RGN-POR-318,7:33,7:53,Lydia Grace Yilkari Williams,RGN,Supersaves,1st half,14.7,20.1
20180915-RGN-POR-319,7:34,7:54,Lydia Grace Yilkari Williams,RGN,Positional attacks,1st half,3.2,34.5
20180915-RGN-POR-320,7:55,8:15,Lauren Kate Barnes,RGN,Challenges (won),1st half,28.8,63.2
20180915-RGN-POR-321,7:55,8:15,Caitlin Jade Foord,POR,Challenges (lost),1st half,76.2,4.8
20180915-RGN-POR-322,7:55,8:15,Caitlin Jade Foord,POR,Fouls,1st half,77.1,4.5
20180915-RGN-POR-323,8:26,8:46,Lauren Kate Barnes,RGN,Positional attacks,1st half,27.9,61.3
20180915-RGN-POR-324,8:26,8:46,Lauren Kate Barnes,RGN,Passes accurate,1st half,27.9,61.3
20180915-RGN-POR-325,8:27,8:47,Rumi Utsugi,RGN,Passes accurate,1st half,39.3,57.0
20180915-RGN-POR-326,8:27,8:47,Rumi Utsugi,RGN,Positional attacks,1st half,39.3,57.0
20180915-RGN-POR-327,8:28,8:48,Margaret Purce,POR,Positional attacks,1st half,0.0,0.0
20180915-RGN-POR-328,8:28,8:48,Caitlin Jade Foord,POR,Positional attacks,1st half,0.0,0.0
20180915-RGN-POR-329,8:28,8:48,Christine Margaret Sinclair,POR,Positional attacks,1st half,0.0,0.0
20180915-RGN-POR-330,8:28,8:48,Tobin Powell Powell Heath,POR,Positional attacks,1st half,0.0,0.0
20180915-RGN-POR-331,8:28,8:48,Celeste Anais Boureille,POR,Positional attacks,1st half,0.0,0.0
20180915-RGN-POR-332,8:28,8:48,Lauren Kate Barnes,RGN,Positional attacks,1st half,29.2,63.5
20180915-RGN-POR-333,8:29,8:49,Lauren Kate Barnes,RGN,Positional attacks,1st half,28.8,63.7
20180915-RGN-POR-334,8:29,8:49,Lauren Kate Barnes,RGN,Passes accurate,1st half,28.8,63.7
20180915-RGN-POR-335,8:30,8:50,Rumi Utsugi,RGN,Positional attacks,1st half,37.6,53.2
20180915-RGN-POR-336,8:32,8:52,Rumi Utsugi,RGN,Passes accurate,1st half,33.2,56.0
20180915-RGN-POR-337,8:32,8:52,Rumi Utsugi,RGN,Positional attacks,1st half,33.2,56.0
20180915-RGN-POR-338,8:33,8:53,Lauren Kate Barnes,RGN,Positional attacks,1st half,24.4,57.5
20180915-RGN-POR-339,8:34,8:54,Lauren Kate Barnes,RGN,Positional attacks,1st half,22.7,55.5
20180915-RGN-POR-340,8:34,8:54,Lauren Kate Barnes,RGN,Passes accurate,1st half,22.7,55.5
20180915-RGN-POR-341,8:36,8:56,Lydia Grace Yilkari Williams,RGN,Positional attacks,1st half,9.4,40.5
20180915-RGN-POR-342,8:40,9:00,Lydia Grace Yilkari Williams,RGN,Passes accurate,1st half,14.7,36.9
20180915-RGN-POR-343,8:40,9:00,Lydia Grace Yilkari Williams,RGN,Positional attacks,1st half,14.7,36.9
20180915-RGN-POR-344,8:42,9:02,Stephanie-Elise Catley,RGN,Positional attacks,1st half,48.3,63.0
20180915-RGN-POR-345,8:45,9:05,Stephanie-Elise Catley,RGN,Positional attacks,1st half,54.2,62.0
20180915-RGN-POR-346,8:45,9:05,Stephanie-Elise Catley,RGN,Passes accurate,1st half,54.2,62.0
20180915-RGN-POR-347,8:46,9:06,Rumi Utsugi,RGN,Positional attacks,1st half,47.2,58.2
20180915-RGN-POR-348,8:46,9:06,Rumi Utsugi,RGN,Passes accurate,1st half,47.2,58.2
20180915-RGN-POR-349,8:47,9:07,Megan Anna Rapinoe,RGN,Lost balls,1st half,75.8,66.3
20180915-RGN-POR-350,8:47,9:07,Megan Anna Rapinoe,RGN,Positional attacks,1st half,75.8,66.3
20180915-RGN-POR-351,8:48,9:08,Megan Anna Rapinoe,RGN,Positional attacks,1st half,75.2,65.8
20180915-RGN-POR-352,8:48,9:08,Megan Anna Rapinoe,RGN,Fouls,1st half,75.2,65.8
20180915-RGN-POR-353,9:05,9:25,Ellie Madison Carpenter,POR,Passes accurate,1st half,36.5,2.4
20180915-RGN-POR-354,9:08,9:28,Emily Ann Sonnett,POR,Passes accurate,1st half,31.9,11.3
20180915-RGN-POR-355,9:09,9:29,Lindsey Michelle Horan,POR,Passes accurate,1st half,35.5,23.9
20180915-RGN-POR-356,9:11,9:31,Emily Townsend Menges,POR,Passes (inaccurate),1st half,20.8,29.0
20180915-RGN-POR-357,9:28,9:48,Stephanie-Elise Catley,RGN,Passes accurate,1st half,55.2,68.0
20180915-RGN-POR-358,9:28,9:48,Stephanie-Elise Catley,RGN,Positional attacks,1st half,55.2,68.0
20180915-RGN-POR-359,9:29,9:49,Megan Anna Rapinoe,RGN,Passes accurate,1st half,63.6,64.2
20180915-RGN-POR-360,9:29,9:49,Megan Anna Rapinoe,RGN,Positional attacks,1st half,63.6,64.2
20180915-RGN-POR-361,9:30,9:50,Stephanie-Elise Catley,RGN,Positional attacks,1st half,58.4,62.0
20180915-RGN-POR-362,9:31,9:51,Stephanie-Elise Catley,RGN,Passes accurate,1st half,60.1,60.6
20180915-RGN-POR-363,9:31,9:51,Stephanie-Elise Catley,RGN,Positional attacks,1st half,60.1,60.6
20180915-RGN-POR-364,9:32,9:52,Rumi Utsugi,RGN,Positional attacks,1st half,55.2,58.4
20180915-RGN-POR-365,9:34,9:54,Rumi Utsugi,RGN,Passes (inaccurate),1st half,56.9,63.9
20180915-RGN-POR-366,9:34,9:54,Rumi Utsugi,RGN,Positional attacks,1st half,56.9,63.9
20180915-RGN-POR-367,9:34,9:54,Rumi Utsugi,RGN,Lost balls,1st half,66.2,58.4
20180915-RGN-POR-368,9:35,9:55,Celeste Anais Boureille,POR,Interceptions,1st half,38.8,9.6
20180915-RGN-POR-369,9:35,9:55,Celeste Anais Boureille,POR,Positional attacks,1st half,38.8,9.6
20180915-RGN-POR-370,9:36,9:56,Celeste Anais Boureille,POR,Passes accurate,1st half,44.5,10.1
20180915-RGN-POR-371,9:36,9:56,Celeste Anais Boureille,POR,Counter-attacks,1st half,44.5,10.1
20180915-RGN-POR-372,9:37,9:57,Caitlin Jade Foord,POR,Passes accurate,1st half,59.6,13.9
20180915-RGN-POR-373,9:37,9:57,Caitlin Jade Foord,POR,Counter-attacks,1st half,59.6,13.9
20180915-RGN-POR-374,9:38,9:58,Christine Margaret Sinclair,POR,Counter-attacks,1st half,56.1,7.2
20180915-RGN-POR-375,9:40,10:00,Christine Margaret Sinclair,POR,Passes accurate,1st half,54.2,10.3
20180915-RGN-POR-376,9:40,10:00,Christine Margaret Sinclair,POR,Counter-attacks,1st half,54.2,10.3
20180915-RGN-POR-377,9:41,10:01,Tobin Powell Powell Heath,POR,Lost balls,1st half,71.4,23.0
20180915-RGN-POR-378,9:41,10:01,Megan Leigh Oyster,RGN,Counter-attacks,1st half,33.6,45.0
20180915-RGN-POR-379,9:41,10:01,Tobin Powell Powell Heath,POR,Challenges (lost),1st half,71.4,23.0
20180915-RGN-POR-380,9:41,10:01,Megan Leigh Oyster,RGN,Challenges (won),1st half,33.6,45.0
20180915-RGN-POR-381,9:43,10:03,Megan Leigh Oyster,RGN,Counter-attacks,1st half,36.1,45.3
20180915-RGN-POR-382,9:43,10:03,Megan Leigh Oyster,RGN,Passes accurate,1st half,36.1,45.3
20180915-RGN-POR-383,9:43,10:03,Alexandra Linsley Long Batista,RGN,Counter-attacks,1st half,39.3,44.3
20180915-RGN-POR-384,9:47,10:07,Alexandra Linsley Long Batista,RGN,Passes accurate,1st half,46.2,34.5
20180915-RGN-POR-385,9:47,10:07,Alexandra Linsley Long Batista,RGN,Counter-attacks,1st half,46.2,34.5
20180915-RGN-POR-386,9:48,10:08,Jasmyne Spencer,RGN,Dribbling,1st half,48.3,21.3
20180915-RGN-POR-387,9:48,10:08,Jasmyne Spencer,RGN,Counter-attacks,1st half,48.3,21.3
20180915-RGN-POR-388,9:53,10:13,Jasmyne Spencer,RGN,Lost balls,1st half,67.0,33.5
20180915-RGN-POR-389,9:53,10:13,Jasmyne Spencer,RGN,Challenges (lost),1st half,67.0,33.5
20180915-RGN-POR-390,9:53,10:13,Celeste Anais Boureille,POR,Challenges (won),1st half,38.0,34.5
20180915-RGN-POR-391,9:53,10:13,Celeste Anais Boureille,POR,Tackles (Successful actions),1st half,38.0,34.5
20180915-RGN-POR-392,9:53,10:13,Celeste Anais Boureille,POR,Counter-attacks,1st half,38.0,34.5
20180915-RGN-POR-393,9:54,10:14,Christine Margaret Sinclair,POR,Picking-ups,1st half,41.8,34.5
20180915-RGN-POR-394,9:54,10:14,Christine Margaret Sinclair,POR,Counter-attacks,1st half,41.8,34.5
20180915-RGN-POR-395,9:55,10:15,Christine Margaret Sinclair,POR,Passes accurate,1st half,39.7,40.0
20180915-RGN-POR-396,9:55,10:15,Christine Margaret Sinclair,POR,Counter-attacks,1st half,39.7,40.0
20180915-RGN-POR-397,9:57,10:17,Caitlin Jade Foord,POR,Counter-attacks,1st half,46.0,49.3
20180915-RGN-POR-398,9:57,10:17,Caitlin Jade Foord,POR,Dribbling,1st half,46.0,49.3
20180915-RGN-POR-399,9:57,10:17,Caitlin Jade Foord,POR,Counter-attacks,1st half,46.0,49.3
20180915-RGN-POR-400,10:01,10:21,Caitlin Jade Foord,POR,Passes (inaccurate),1st half,78.5,45.5
20180915-RGN-POR-401,10:01,10:21,Caitlin Jade Foord,POR,Counter-attacks,1st half,78.5,45.5
20180915-RGN-POR-402,10:01,10:21,Caitlin Jade Foord,POR,Lost balls,1st half,79.8,44.8
20180915-RGN-POR-403,10:02,10:22,Rumi Utsugi,RGN,Counter-attacks,1st half,25.2,23.2
20180915-RGN-POR-404,10:02,10:22,Rumi Utsugi,RGN,Interceptions,1st half,25.2,23.2
20180915-RGN-POR-405,10:03,10:23,Megan Leigh Oyster,RGN,Picking-ups,1st half,15.5,22.3
20180915-RGN-POR-406,10:03,10:23,Megan Leigh Oyster,RGN,Positional attacks,1st half,15.5,22.3
20180915-RGN-POR-407,10:05,10:25,Megan Leigh Oyster,RGN,Passes accurate,1st half,13.7,17.2
20180915-RGN-POR-408,10:05,10:25,Megan Leigh Oyster,RGN,Positional attacks,1st half,13.7,17.2
20180915-RGN-POR-409,10:06,10:26,Theresa Eslund,RGN,Challenges (won),1st half,26.2,5.5
20180915-RGN-POR-410,10:06,10:26,Theresa Eslund,RGN,Positional attacks,1st half,26.2,5.5
20180915-RGN-POR-411,10:06,10:26,Meghan Elizabeth Klingenberg,POR,Challenges (lost),1st half,78.8,62.5
20180915-RGN-POR-412,10:10,10:30,Theresa Eslund,RGN,Passes accurate,1st half,26.5,1.9
20180915-RGN-POR-413,10:10,10:30,Theresa Eslund,RGN,Positional attacks,1st half,26.5,1.9
20180915-RGN-POR-414,10:11,10:31,Jasmyne Spencer,RGN,Positional attacks,1st half,45.4,5.5
20180915-RGN-POR-415,10:11,10:31,Jasmyne Spencer,RGN,Dribbles (Successful actions),1st half,45.4,5.5
20180915-RGN-POR-416,10:11,10:31,Celeste Anais Boureille,POR,Challenges (lost),1st half,59.6,62.5
20180915-RGN-POR-417,10:11,10:31,Celeste Anais Boureille,POR,Tackles (Unsuccessful actions),1st half,59.6,62.5
20180915-RGN-POR-418,10:12,10:32,Celeste Anais Boureille,POR,Fouls,1st half,58.8,62.7
20180915-RGN-POR-419,10:12,10:32,Celeste Anais Boureille,POR,Positional attacks,1st half,58.8,62.7
20180915-RGN-POR-420,10:35,10:55,Megan Leigh Oyster,RGN,Positional attacks,1st half,46.6,6.0
20180915-RGN-POR-421,10:35,10:55,Megan Leigh Oyster,RGN,Passes accurate,1st half,46.6,6.0
20180915-RGN-POR-422,10:36,10:56,Jessica Anne Fishlock,RGN,Positional attacks,1st half,69.3,10.8
20180915-RGN-POR-423,10:38,10:58,Jessica Anne Fishlock,RGN,Positional attacks,1st half,75.4,8.6
20180915-RGN-POR-424,10:38,10:58,Jessica Anne Fishlock,RGN,Passes accurate,1st half,75.4,8.6
20180915-RGN-POR-425,10:39,10:59,Meghan Elizabeth Klingenberg,POR,Positional attacks,1st half,23.5,62.3
20180915-RGN-POR-426,10:39,10:59,Jasmyne Spencer,RGN,Lost balls,1st half,81.5,5.7
20180915-RGN-POR-427,10:39,10:59,Jasmyne Spencer,RGN,Challenges (lost),1st half,81.5,5.7
20180915-RGN-POR-428,10:39,10:59,Meghan Elizabeth Klingenberg,POR,Challenges (won),1st half,23.5,62.3
20180915-RGN-POR-429,10:41,11:01,Meghan Elizabeth Klingenberg,POR,Dribbling,1st half,27.5,63.0
20180915-RGN-POR-430,10:43,11:03,Meghan Elizabeth Klingenberg,POR,Lost balls,1st half,58.4,63.0
20180915-RGN-POR-431,10:43,11:03,Meghan Elizabeth Klingenberg,POR,Passes (inaccurate),1st half,38.2,66.1
20180915-RGN-POR-432,10:45,11:05,Megan Leigh Oyster,RGN,Picking-ups,1st half,46.6,5.0
20180915-RGN-POR-433,10:48,11:08,Megan Leigh Oyster,RGN,Positional attacks,1st half,52.5,2.2
20180915-RGN-POR-434,10:48,11:08,Megan Leigh Oyster,RGN,Passes accurate,1st half,52.5,2.2
20180915-RGN-POR-435,10:50,11:10,Lauren Kate Barnes,RGN,Positional attacks,1st half,35.1,14.6
20180915-RGN-POR-436,10:51,11:11,Lauren Kate Barnes,RGN,Passes accurate,1st half,35.9,18.4
20180915-RGN-POR-437,10:51,11:11,Lauren Kate Barnes,RGN,Positional attacks,1st half,35.9,18.4
20180915-RGN-POR-438,10:52,11:12,Alexandra Linsley Long Batista,RGN,Positional attacks,1st half,40.9,27.3
20180915-RGN-POR-439,10:56,11:16,Alexandra Linsley Long Batista,RGN,Positional attacks,1st half,44.9,38.8
20180915-RGN-POR-440,10:56,11:16,Alexandra Linsley Long Batista,RGN,Passes accurate,1st half,44.9,38.8
20180915-RGN-POR-441,10:58,11:18,Lauren Kate Barnes,RGN,Positional attacks,1st half,37.4,29.9
20180915-RGN-POR-442,10:58,11:18,Lauren Kate Barnes,RGN,Passes accurate,1st half,37.4,29.9
20180915-RGN-POR-443,10:59,11:19,Alexandra Linsley Long Batista,RGN,Positional attacks,1st half,47.7,30.6
20180915-RGN-POR-444,11:00,11:20,Alexandra Linsley Long Batista,RGN,Positional attacks,1st half,48.9,28.5
20180915-RGN-POR-445,11:00,11:20,Alexandra Linsley Long Batista,RGN,Passes accurate,1st half,48.9,28.5
20180915-RGN-POR-446,11:04,11:24,Theresa Eslund,RGN,Passes into the penalty box,1st half,85.5,1.7
20180915-RGN-POR-447,11:04,11:24,Theresa Eslund,RGN,Positional attacks,1st half,85.5,1.7
20180915-RGN-POR-448,11:04,11:24,Theresa Eslund,RGN,Passes accurate,1st half,85.5,1.7
20180915-RGN-POR-449,11:07,11:27,Lindsey Michelle Horan,POR,Challenges (won),1st half,8.0,52.9
20180915-RGN-POR-450,11:07,11:27,Lindsey Michelle Horan,POR,Positional attacks,1st half,8.0,52.9
20180915-RGN-POR-451,11:07,11:27,Jasmyne Spencer,RGN,Challenges (lost),1st half,97.0,15.1
20180915-RGN-POR-452,11:46,12:06,Stephanie-Elise Catley,RGN,Corner attacks,1st half,105.0,0.0
20180915-RGN-POR-453,11:46,12:06,Stephanie-Elise Catley,RGN,Passes accurate,1st half,105.0,0.0
20180915-RGN-POR-454,11:47,12:07,Theresa Eslund,RGN,Corner attacks,1st half,89.0,3.1
20180915-RGN-POR-455,11:50,12:10,Christine Margaret Sinclair,POR,Corner attacks,1st half,10.7,28.3
20180915-RGN-POR-456,11:50,12:10,Christine Margaret Sinclair,POR,Interceptions,1st half,10.7,28.3
20180915-RGN-POR-457,11:52,12:12,Rumi Utsugi,RGN,Shots,1st half,86.9,35.9
20180915-RGN-POR-458,11:52,12:12,Rumi Utsugi,RGN,Picking-ups (in opp. half),1st half,86.9,35.9
20180915-RGN-POR-459,11:52,12:12,Rumi Utsugi,RGN,Picking-ups,1st half,86.9,35.9
20180915-RGN-POR-460,11:52,12:12,Rumi Utsugi,RGN,Corner attacks,1st half,86.9,35.9
20180915-RGN-POR-461,11:52,12:12,Rumi Utsugi,RGN,Corner attacks,1st half,86.9,35.9
20180915-RGN-POR-462,11:52,12:12,Christine Margaret Sinclair,POR,Interceptions,1st half,16.2,32.1
20180915-RGN-POR-463,11:52,12:12,Christine Margaret Sinclair,POR,Corner attacks,1st half,16.2,32.1
20180915-RGN-POR-464,11:54,12:14,Christine Margaret Sinclair,POR,Corner attacks,1st half,21.0,35.9
20180915-RGN-POR-465,11:56,12:16,Lauren Kate Barnes,RGN,Picking-ups (in opp. half),1st half,57.8,33.3
20180915-RGN-POR-466,11:56,12:16,Lauren Kate Barnes,RGN,Picking-ups,1st half,57.8,33.3
20180915-RGN-POR-467,11:56,12:16,Lauren Kate Barnes,RGN,Corner attacks,1st half,57.8,33.3
20180915-RGN-POR-468,11:56,12:16,Lauren Kate Barnes,RGN,Passes accurate,1st half,57.8,33.3
20180915-RGN-POR-469,11:56,12:16,Lauren Kate Barnes,RGN,Corner attacks,1st half,57.8,33.3
20180915-RGN-POR-470,12:01,12:21,Jessica Anne Fishlock,RGN,Corner attacks,1st half,94.3,1.4
20180915-RGN-POR-471,12:01,12:21,Jessica Anne Fishlock,RGN,Lost balls,1st half,97.0,1.9
20180915-RGN-POR-472,12:01,12:21,Jessica Anne Fishlock,RGN,Dribbles (Unsuccessful actions),1st half,97.0,1.9
20180915-RGN-POR-473,12:01,12:21,Jessica Anne Fishlock,RGN,Challenges (lost),1st half,97.0,1.9
20180915-RGN-POR-474,12:01,12:21,Meghan Elizabeth Klingenberg,POR,Challenges (won),1st half,8.0,66.1
20180915-RGN-POR-475,12:01,12:21,Meghan Elizabeth Klingenberg,POR,Tackles (Successful actions),1st half,8.0,66.1
20180915-RGN-POR-476,12:01,12:21,Jessica Anne Fishlock,RGN,Corner attacks,1st half,97.0,1.9
20180915-RGN-POR-477,12:05,12:25,Meghan Elizabeth Klingenberg,POR,Passes accurate,1st half,1.5,65.1
20180915-RGN-POR-478,12:09,12:29,Tobin Powell Powell Heath,POR,Passes accurate,1st half,5.9,65.8
20180915-RGN-POR-479,12:10,12:30,Meghan Elizabeth Klingenberg,POR,Lost balls (in opp. half),1st half,30.4,67.0
20180915-RGN-POR-480,12:10,12:30,Meghan Elizabeth Klingenberg,POR,Passes (inaccurate),1st half,0.8,63.2
20180915-RGN-POR-481,12:10,12:30,Meghan Elizabeth Klingenberg,POR,Lost balls,1st half,30.4,67.0
20180915-RGN-POR-482,12:13,12:33,Megan Leigh Oyster,RGN,Passes accurate,1st half,74.6,1.0
20180915-RGN-POR-483,12:13,12:33,Megan Leigh Oyster,RGN,Picking-ups,1st half,74.6,1.0
20180915-RGN-POR-484,12:13,12:33,Megan Leigh Oyster,RGN,Positional attacks,1st half,74.6,1.0
20180915-RGN-POR-485,12:13,12:33,Megan Leigh Oyster,RGN,Picking-ups (in opp. half),1st half,74.6,1.0
