ID,start_time,end_time,player,team,action,half,pos_x,pos_y
3119,83:24,83:44,15. Megan Anna Rapinoe,OL Reign,Challenges (lost),2nd half,50.8,66.8
3120,83:24,83:44,10. Lindsey Michelle Horan,Portland Thorns,Tackles (Successful actions),2nd half,54.2,1.2
3121,83:24,83:44,15. Megan Anna Rapinoe,OL Reign,Lost balls,2nd half,50.8,66.8
3122,83:24,83:44,15. Megan Anna Rapinoe,OL Reign,Fouls,2nd half,50.4,66.8
3123,83:45,84:05,16. Emily Ann Sonnett,Portland Thorns,Positional attacks,2nd half,55.2,2.2
3124,83:45,84:05,16. Emily Ann Sonnett,Portland Thorns,Passes accurate,2nd half,55.2,2.2
3125,83:48,84:08,9. Caitlin Jade Foord,Portland Thorns,Dribbling,2nd half,89.5,12.9
3126,83:48,84:08,9. Caitlin Jade Foord,Portland Thorns,Positional attacks,2nd half,89.5,12.9
3127,84:01,84:21,9. Caitlin Jade Foord,Portland Thorns,Positional attacks,2nd half,104.4,0.7
3128,84:38,84:58,17. Tobin Powell Powell Heath,Portland Thorns,Corner attacks,2nd half,105.0,0.0
3129,84:38,84:58,17. Tobin Powell Powell Heath,Portland Thorns,Corner attacks,2nd half,105.0,0.0
3130,84:38,84:58,17. Tobin Powell Powell Heath,Portland Thorns,Passes into the penalty box,2nd half,105.0,0.0
3131,84:38,84:58,17. Tobin Powell Powell Heath,Portland Thorns,Passes (inaccurate),2nd half,105.0,0.0
3132,84:39,84:59,15. Megan Anna Rapinoe,OL Reign,Corner attacks,2nd half,8.2,43.1
3133,84:39,84:59,15. Megan Anna Rapinoe,OL Reign,Interceptions,2nd half,8.2,43.1
3134,84:40,85:00,15. Ellie Madison Carpenter,Portland Thorns,Corner attacks,2nd half,86.7,25.1
3135,84:40,85:00,15. Ellie Madison Carpenter,Portland Thorns,Bad ball control,2nd half,86.7,25.1
3136,84:41,85:01,15. Megan Anna Rapinoe,OL Reign,Corner attacks,2nd half,13.6,44.8
3137,84:41,85:01,15. Megan Anna Rapinoe,OL Reign,Passes (inaccurate),2nd half,13.6,44.8
3138,84:41,85:01,15. Megan Anna Rapinoe,OL Reign,Corner attacks,2nd half,13.6,44.8
3139,84:41,85:01,15. Megan Anna Rapinoe,OL Reign,Picking-ups,2nd half,13.6,44.8
3140,84:41,85:01,15. Ellie Madison Carpenter,Portland Thorns,Interceptions,2nd half,89.2,23.0
3141,84:41,85:01,15. Ellie Madison Carpenter,Portland Thorns,Interceptions (in opp. half),2nd half,89.2,23.0
3142,84:41,85:01,15. Ellie Madison Carpenter,Portland Thorns,Corner attacks,2nd half,89.2,23.0
3143,84:42,85:02,12. Christine Margaret Sinclair,Portland Thorns,Corner attacks,2nd half,93.7,24.9
3144,84:42,85:02,12. Christine Margaret Sinclair,Portland Thorns,Picking-ups,2nd half,93.7,24.9
3145,84:42,85:02,12. Christine Margaret Sinclair,Portland Thorns,Picking-ups (in opp. half),2nd half,93.7,24.9
3146,84:43,85:03,11. Elizabeth Addo,OL Reign,Corner attacks,2nd half,10.5,43.8
3147,84:43,85:03,12. Christine Margaret Sinclair,Portland Thorns,Lost balls,2nd half,94.5,24.2
3148,84:43,85:03,12. Christine Margaret Sinclair,Portland Thorns,Challenges (lost),2nd half,94.5,24.2
3149,84:43,85:03,11. Elizabeth Addo,OL Reign,Challenges (won),2nd half,10.5,43.8
3150,84:43,85:03,11. Elizabeth Addo,OL Reign,Tackles (Successful actions),2nd half,10.5,43.8
3151,84:46,85:06,11. Elizabeth Addo,OL Reign,Passes accurate,2nd half,11.6,48.4
3152,84:50,85:10,15. Megan Anna Rapinoe,OL Reign,Lost balls,2nd half,69.1,52.4
3153,84:50,85:10,15. Megan Anna Rapinoe,OL Reign,Passes (inaccurate),2nd half,25.6,67.3
3154,84:53,85:13,4. Emily Townsend Menges,Portland Thorns,Picking-ups,2nd half,35.9,15.6
3155,84:55,85:15,4. Emily Townsend Menges,Portland Thorns,Passes accurate,2nd half,36.3,26.3
3156,84:55,85:15,4. Emily Townsend Menges,Portland Thorns,Positional attacks,2nd half,36.3,26.3
3157,84:57,85:17,25. Meghan Elizabeth Klingenberg,Portland Thorns,Positional attacks,2nd half,31.3,54.8
3158,84:59,85:19,25. Meghan Elizabeth Klingenberg,Portland Thorns,Passes accurate,2nd half,30.2,51.5
3159,84:59,85:19,25. Meghan Elizabeth Klingenberg,Portland Thorns,Positional attacks,2nd half,30.2,51.5
3160,85:02,85:22,24. Adrianna Nichole Franch,Portland Thorns,Positional attacks,2nd half,14.5,32.3
3161,85:02,85:22,24. Adrianna Nichole Franch,Portland Thorns,Passes accurate,2nd half,14.5,32.3
3162,85:05,85:25,15. Ellie Madison Carpenter,Portland Thorns,Passes (inaccurate),2nd half,35.3,8.1
3163,85:05,85:25,15. Ellie Madison Carpenter,Portland Thorns,Positional attacks,2nd half,35.3,8.1
3164,85:07,85:27,3. Lauren Kate Barnes,OL Reign,Positional attacks,2nd half,45.2,58.4
3165,85:07,85:27,3. Lauren Kate Barnes,OL Reign,Picking-ups,2nd half,45.2,58.4
3166,85:08,85:28,3. Lauren Kate Barnes,OL Reign,Passes (inaccurate),2nd half,47.5,59.9
3167,85:08,85:28,3. Lauren Kate Barnes,OL Reign,Positional attacks,2nd half,47.5,59.9
3168,85:09,85:29,17. Tobin Powell Powell Heath,Portland Thorns,Positional attacks,2nd half,55.4,6.2
3169,85:09,85:29,17. Tobin Powell Powell Heath,Portland Thorns,Interceptions (in opp. half),2nd half,55.4,6.2
3170,85:09,85:29,17. Tobin Powell Powell Heath,Portland Thorns,Lost balls,2nd half,55.4,6.2
3171,85:09,85:29,17. Tobin Powell Powell Heath,Portland Thorns,Interceptions,2nd half,55.4,6.2
3172,85:10,85:30,3. Lauren Kate Barnes,OL Reign,Counter-attacks,2nd half,48.1,57.2
3173,85:10,85:30,3. Lauren Kate Barnes,OL Reign,Passes accurate,2nd half,48.1,57.2
3174,85:10,85:30,3. Lauren Kate Barnes,OL Reign,Picking-ups,2nd half,48.1,57.2
3175,85:10,85:30,3. Lauren Kate Barnes,OL Reign,Positional attacks,2nd half,48.1,57.2
3176,85:11,85:31,30. Celeste Anais Boureille,Portland Thorns,Counter-attacks,2nd half,48.3,12.9
3177,85:11,85:31,11. Elizabeth Addo,OL Reign,Challenges (lost),2nd half,56.7,55.1
3178,85:11,85:31,30. Celeste Anais Boureille,Portland Thorns,Challenges (won),2nd half,48.3,12.9
3179,85:12,85:32,30. Celeste Anais Boureille,Portland Thorns,Tackles (Unsuccessful actions),2nd half,51.2,12.2
3180,85:12,85:32,12. Morgan Andrews,OL Reign,Counter-attacks,2nd half,53.8,55.8
3181,85:12,85:32,30. Celeste Anais Boureille,Portland Thorns,Challenges (lost),2nd half,51.2,12.2
3182,85:12,85:32,12. Morgan Andrews,OL Reign,Dribbles (Successful actions),2nd half,53.8,55.8
3183,85:12,85:32,12. Morgan Andrews,OL Reign,Picking-ups (in opp. half),2nd half,53.8,55.8
3184,85:12,85:32,12. Morgan Andrews,OL Reign,Counter-attacks,2nd half,53.8,55.8
3185,85:12,85:32,12. Morgan Andrews,OL Reign,Picking-ups,2nd half,53.8,55.8
3186,85:14,85:34,12. Morgan Andrews,OL Reign,Passes accurate,2nd half,55.4,59.9
3187,85:14,85:34,12. Morgan Andrews,OL Reign,Counter-attacks,2nd half,55.4,59.9
3188,85:15,85:35,15. Megan Anna Rapinoe,OL Reign,Passes accurate,2nd half,66.2,65.8
3189,85:15,85:35,15. Megan Anna Rapinoe,OL Reign,Counter-attacks,2nd half,66.2,65.8
3190,85:16,85:36,11. Elizabeth Addo,OL Reign,Counter-attacks,2nd half,69.3,54.4
3191,85:18,85:38,10. Lindsey Michelle Horan,Portland Thorns,Fouls,2nd half,31.3,11.3
3192,85:18,85:38,10. Lindsey Michelle Horan,Portland Thorns,Counter-attacks,2nd half,31.3,11.3
3193,86:02,86:22,15. Megan Anna Rapinoe,OL Reign,Free-kick attacks,2nd half,77.7,57.9
3194,86:02,86:22,15. Megan Anna Rapinoe,OL Reign,Free-kick attacks,2nd half,77.7,57.9
3195,86:02,86:22,15. Megan Anna Rapinoe,OL Reign,Passes (inaccurate),2nd half,77.7,57.9
3196,86:02,86:22,15. Megan Anna Rapinoe,OL Reign,Passes into the penalty box,2nd half,77.7,57.9
3197,86:03,86:23,16. Emily Ann Sonnett,Portland Thorns,Interceptions,2nd half,7.3,33.5
3198,86:03,86:23,16. Emily Ann Sonnett,Portland Thorns,Free-kick attacks,2nd half,7.3,33.5
3199,86:06,86:26,14. Jodie Lee Taylor,OL Reign,Free-kick attacks,2nd half,96.4,19.6
3200,86:06,86:26,9. Caitlin Jade Foord,Portland Thorns,Air challenges (lost),2nd half,8.6,48.4
3201,86:06,86:26,14. Jodie Lee Taylor,OL Reign,Challenges (won),2nd half,96.4,19.6
3202,86:06,86:26,14. Jodie Lee Taylor,OL Reign,Air challenges (won),2nd half,96.4,19.6
3203,86:06,86:26,9. Caitlin Jade Foord,Portland Thorns,Challenges (lost),2nd half,8.6,48.4
3204,86:08,86:28,14. Jodie Lee Taylor,OL Reign,Free-kick attacks,2nd half,97.9,15.3
3205,86:08,86:28,14. Jodie Lee Taylor,OL Reign,Crosses (accurate),2nd half,97.9,15.3
3206,86:08,86:28,14. Jodie Lee Taylor,OL Reign,Passes into the penalty box,2nd half,97.9,15.3
3207,86:08,86:28,14. Jodie Lee Taylor,OL Reign,Passes accurate,2nd half,97.9,15.3
3208,86:08,86:28,14. Jodie Lee Taylor,OL Reign,Free-kick attacks,2nd half,97.9,15.3
3209,86:10,86:30,10. Lindsey Michelle Horan,Portland Thorns,Challenges (won),2nd half,8.4,36.4
3210,86:10,86:30,7. Stephanie-Elise Catley,OL Reign,Challenges (lost),2nd half,96.6,31.6
3211,86:10,86:30,7. Stephanie-Elise Catley,OL Reign,Lost balls,2nd half,96.6,31.6
3212,86:10,86:30,10. Lindsey Michelle Horan,Portland Thorns,Free-kick attacks,2nd half,8.4,36.4
3213,86:10,86:30,7. Stephanie-Elise Catley,OL Reign,Air challenges (lost),2nd half,96.6,31.6
3214,86:10,86:30,10. Lindsey Michelle Horan,Portland Thorns,Air challenges (won),2nd half,8.4,36.4
3215,86:12,86:32,7. Ana Maria Crnogorcevic,Portland Thorns,Picking-ups,2nd half,6.9,48.1
3216,86:12,86:32,7. Ana Maria Crnogorcevic,Portland Thorns,Passes accurate,2nd half,6.9,48.1
3217,88:03,88:23,8. Theresa Eslund,OL Reign,Passes accurate,2nd half,77.7,0.0
3218,88:03,88:23,8. Theresa Eslund,OL Reign,Positional attacks,2nd half,77.7,0.0
3219,88:04,88:24,11. Elizabeth Addo,OL Reign,Positional attacks,2nd half,85.9,5.7
3220,88:06,88:26,11. Elizabeth Addo,OL Reign,Positional attacks,2nd half,85.7,4.8
3221,88:06,88:26,11. Elizabeth Addo,OL Reign,Passes accurate,2nd half,85.7,4.8
3222,88:07,88:27,8. Theresa Eslund,OL Reign,Positional attacks,2nd half,77.5,1.4
3223,88:08,88:28,8. Theresa Eslund,OL Reign,Positional attacks,2nd half,82.1,4.5
3224,88:08,88:28,8. Theresa Eslund,OL Reign,Passes accurate,2nd half,82.1,4.5
3225,88:08,88:28,8. Theresa Eslund,OL Reign,Positional attacks,2nd half,82.1,4.5
3226,88:08,88:28,8. Theresa Eslund,OL Reign,Crosses (accurate),2nd half,82.1,4.5
3227,88:10,88:30,14. Jodie Lee Taylor,OL Reign,Bad ball control,2nd half,88.4,35.0
3228,88:10,88:30,14. Jodie Lee Taylor,OL Reign,Positional attacks,2nd half,88.4,35.0
3229,88:11,88:31,12. Christine Margaret Sinclair,Portland Thorns,Picking-ups,2nd half,17.4,36.9
3230,88:11,88:31,12. Christine Margaret Sinclair,Portland Thorns,Positional attacks,2nd half,17.4,36.9
3231,88:11,88:31,12. Christine Margaret Sinclair,Portland Thorns,Positional attacks,2nd half,17.4,36.9
3232,88:18,88:38,7. Stephanie-Elise Catley,OL Reign,Picking-ups,2nd half,38.0,48.8
3233,88:18,88:38,7. Stephanie-Elise Catley,OL Reign,Positional attacks,2nd half,38.0,48.8
3234,88:19,88:39,7. Stephanie-Elise Catley,OL Reign,Passes accurate,2nd half,38.4,48.8
3235,88:19,88:39,7. Stephanie-Elise Catley,OL Reign,Positional attacks,2nd half,38.4,48.8
3236,88:20,88:40,3. Lauren Kate Barnes,OL Reign,Positional attacks,2nd half,36.5,28.7
3237,88:22,88:42,3. Lauren Kate Barnes,OL Reign,Passes accurate,2nd half,36.3,31.4
3238,88:22,88:42,3. Lauren Kate Barnes,OL Reign,Positional attacks,2nd half,36.3,31.4
3239,88:24,88:44,7. Stephanie-Elise Catley,OL Reign,Positional attacks,2nd half,45.8,60.6
3240,88:26,88:46,7. Stephanie-Elise Catley,OL Reign,Positional attacks,2nd half,48.7,63.5
3241,88:26,88:46,7. Stephanie-Elise Catley,OL Reign,Passes (inaccurate),2nd half,48.7,63.5
3242,88:26,88:46,7. Stephanie-Elise Catley,OL Reign,Lost balls,2nd half,94.3,57.9
3243,88:29,88:49,15. Ellie Madison Carpenter,Portland Thorns,Picking-ups,2nd half,10.7,10.1
3244,88:29,88:49,15. Ellie Madison Carpenter,Portland Thorns,Positional attacks,2nd half,10.7,10.1
3245,88:37,88:57,11. Elizabeth Addo,OL Reign,Passes accurate,2nd half,98.5,68.0
3246,88:37,88:57,11. Elizabeth Addo,OL Reign,Positional attacks,2nd half,98.5,68.0
3247,88:39,88:59,7. Stephanie-Elise Catley,OL Reign,Positional attacks,2nd half,88.2,65.6
3248,88:40,89:00,7. Stephanie-Elise Catley,OL Reign,Positional attacks,2nd half,88.6,65.4
3249,88:40,89:00,7. Stephanie-Elise Catley,OL Reign,Passes accurate,2nd half,88.6,65.4
3250,88:42,89:02,15. Megan Anna Rapinoe,OL Reign,Dribbling,2nd half,96.8,65.4
3251,88:42,89:02,15. Megan Anna Rapinoe,OL Reign,Positional attacks,2nd half,96.8,65.4
3252,88:46,89:06,15. Megan Anna Rapinoe,OL Reign,Positional attacks,2nd half,86.9,61.1
3253,88:46,89:06,15. Megan Anna Rapinoe,OL Reign,Crosses (inaccurate),2nd half,86.9,61.1
3254,88:46,89:06,15. Megan Anna Rapinoe,OL Reign,Positional attacks,2nd half,86.9,61.1
3255,88:46,89:06,15. Megan Anna Rapinoe,OL Reign,Passes (inaccurate),2nd half,86.9,61.1
3256,88:46,89:06,15. Megan Anna Rapinoe,OL Reign,Passes into the penalty box,2nd half,86.9,61.1
3257,88:47,89:07,4. Emily Townsend Menges,Portland Thorns,Interceptions,2nd half,8.6,27.5
3258,88:47,89:07,4. Emily Townsend Menges,Portland Thorns,Positional attacks,2nd half,8.6,27.5
3259,88:48,89:08,7. Ana Maria Crnogorcevic,Portland Thorns,Positional attacks,2nd half,22.5,14.4
3260,88:48,89:08,7. Ana Maria Crnogorcevic,Portland Thorns,Positional attacks,2nd half,22.5,14.4
3261,88:48,89:08,7. Ana Maria Crnogorcevic,Portland Thorns,Passes (inaccurate),2nd half,22.5,14.4
3262,88:48,89:08,7. Ana Maria Crnogorcevic,Portland Thorns,Picking-ups,2nd half,22.5,14.4
3263,88:51,89:11,3. Lauren Kate Barnes,OL Reign,Positional attacks,2nd half,62.0,61.1
3264,88:51,89:11,3. Lauren Kate Barnes,OL Reign,Positional attacks,2nd half,62.0,61.1
3265,88:51,89:11,3. Lauren Kate Barnes,OL Reign,Picking-ups (in opp. half),2nd half,62.0,61.1
3266,88:51,89:11,3. Lauren Kate Barnes,OL Reign,Passes accurate,2nd half,62.0,61.1
3267,88:51,89:11,3. Lauren Kate Barnes,OL Reign,Picking-ups,2nd half,62.0,61.1
3268,88:52,89:12,15. Megan Anna Rapinoe,OL Reign,Positional attacks,2nd half,69.3,65.1
3269,88:54,89:14,15. Megan Anna Rapinoe,OL Reign,Positional attacks,2nd half,69.5,62.3
3270,88:54,89:14,15. Megan Anna Rapinoe,OL Reign,Passes into the penalty box,2nd half,69.5,62.3
3271,88:54,89:14,15. Megan Anna Rapinoe,OL Reign,Passes (inaccurate),2nd half,69.5,62.3
3272,88:54,89:14,15. Megan Anna Rapinoe,OL Reign,Positional attacks,2nd half,69.5,62.3
3273,88:57,89:17,6. Alexandra Linsley Long Batista,OL Reign,Lost balls,2nd half,96.8,32.1
3274,88:57,89:17,6. Alexandra Linsley Long Batista,OL Reign,Positional attacks,2nd half,96.8,32.1
3275,88:57,89:17,6. Alexandra Linsley Long Batista,OL Reign,Offsides,2nd half,96.8,32.1
3276,89:21,89:41,24. Adrianna Nichole Franch,Portland Thorns,Passes accurate,2nd half,9.4,38.8
3277,89:21,89:41,24. Adrianna Nichole Franch,Portland Thorns,Goal kicks,2nd half,9.4,38.8
3278,89:21,89:41,24. Adrianna Nichole Franch,Portland Thorns,Positional attacks,2nd half,9.4,38.8
3279,89:24,89:44,17. Beverly Yanez,OL Reign,Positional attacks,2nd half,47.7,9.1
3280,89:24,89:44,12. Christine Margaret Sinclair,Portland Thorns,Air challenges (lost),2nd half,57.3,58.9
3281,89:24,89:44,12. Christine Margaret Sinclair,Portland Thorns,Challenges (lost),2nd half,57.3,58.9
3282,89:24,89:44,17. Beverly Yanez,OL Reign,Challenges (won),2nd half,47.7,9.1
3283,89:24,89:44,17. Beverly Yanez,OL Reign,Air challenges (won),2nd half,47.7,9.1
3284,89:40,90:00,25. Meghan Elizabeth Klingenberg,Portland Thorns,Positional attacks,2nd half,49.8,68.0
3285,89:40,90:00,25. Meghan Elizabeth Klingenberg,Portland Thorns,Passes accurate,2nd half,49.8,68.0
3286,89:42,90:02,4. Megan Leigh Oyster,OL Reign,Passes (inaccurate),2nd half,42.4,3.1
3287,89:42,90:02,4. Megan Leigh Oyster,OL Reign,Positional attacks,2nd half,42.4,3.1
3288,89:42,90:02,4. Megan Leigh Oyster,OL Reign,Positional attacks,2nd half,42.4,3.1
3289,89:42,90:02,4. Megan Leigh Oyster,OL Reign,Air challenges (won),2nd half,42.4,3.1
3290,89:42,90:02,4. Megan Leigh Oyster,OL Reign,Challenges (won),2nd half,42.4,3.1
3291,89:42,90:02,12. Christine Margaret Sinclair,Portland Thorns,Challenges (lost),2nd half,62.6,64.9
3292,89:42,90:02,12. Christine Margaret Sinclair,Portland Thorns,Air challenges (lost),2nd half,62.6,64.9
3293,89:44,90:04,17. Tobin Powell Powell Heath,Portland Thorns,Positional attacks,2nd half,55.7,66.6
3294,89:44,90:04,17. Tobin Powell Powell Heath,Portland Thorns,Positional attacks,2nd half,55.7,66.6
3295,89:44,90:04,17. Tobin Powell Powell Heath,Portland Thorns,Passes (inaccurate),2nd half,55.7,66.6
3296,89:44,90:04,17. Tobin Powell Powell Heath,Portland Thorns,Picking-ups (in opp. half),2nd half,55.7,66.6
3297,89:44,90:04,17. Tobin Powell Powell Heath,Portland Thorns,Picking-ups,2nd half,55.7,66.6
3298,89:44,90:04,17. Beverly Yanez,OL Reign,Positional attacks,2nd half,48.1,1.9
3299,89:44,90:04,17. Beverly Yanez,OL Reign,Interceptions,2nd half,48.1,1.9
3300,90:01,90:21,25. Meghan Elizabeth Klingenberg,Portland Thorns,Positional attacks,2nd half,48.3,68.0
3301,90:01,90:21,25. Meghan Elizabeth Klingenberg,Portland Thorns,Passes (inaccurate),2nd half,48.3,68.0
3302,90:04,90:24,3. Lauren Kate Barnes,OL Reign,Positional attacks,2nd half,32.1,7.2
3303,90:04,90:24,3. Lauren Kate Barnes,OL Reign,Bad ball control,2nd half,32.1,7.2
3304,90:08,90:28,7. Ana Maria Crnogorcevic,Portland Thorns,Passes (inaccurate),2nd half,74.6,64.2
3305,90:08,90:28,7. Ana Maria Crnogorcevic,Portland Thorns,Positional attacks,2nd half,74.6,64.2
3306,90:08,90:28,7. Ana Maria Crnogorcevic,Portland Thorns,Positional attacks,2nd half,74.6,64.2
3307,90:08,90:28,7. Ana Maria Crnogorcevic,Portland Thorns,Picking-ups,2nd half,74.6,64.2
3308,90:08,90:28,7. Ana Maria Crnogorcevic,Portland Thorns,Picking-ups (in opp. half),2nd half,74.6,64.2
3309,90:08,90:28,7. Ana Maria Crnogorcevic,Portland Thorns,Lost balls,2nd half,81.1,61.5
3310,90:08,90:28,3. Lauren Kate Barnes,OL Reign,Positional attacks,2nd half,23.9,6.5
3311,90:08,90:28,3. Lauren Kate Barnes,OL Reign,Interceptions,2nd half,23.9,6.5
3312,90:25,90:45,17. Tobin Powell Powell Heath,Portland Thorns,Lost balls,2nd half,101.2,64.6
3313,90:25,90:45,17. Tobin Powell Powell Heath,Portland Thorns,Positional attacks,2nd half,94.3,68.0
3314,90:25,90:45,17. Tobin Powell Powell Heath,Portland Thorns,Passes (inaccurate),2nd half,94.3,68.0
3315,90:26,90:46,17. Beverly Yanez,OL Reign,Passes accurate,2nd half,3.8,3.4
3316,90:26,90:46,17. Beverly Yanez,OL Reign,Interceptions,2nd half,3.8,3.4
3317,90:26,90:46,17. Beverly Yanez,OL Reign,Positional attacks,2nd half,3.8,3.4
3318,90:27,90:47,12. Morgan Andrews,OL Reign,Passes (inaccurate),2nd half,9.9,5.0
3319,90:29,90:49,10. Lindsey Michelle Horan,Portland Thorns,Interceptions (in opp. half),2nd half,75.2,62.5
3320,90:29,90:49,10. Lindsey Michelle Horan,Portland Thorns,Interceptions,2nd half,75.2,62.5
3321,90:33,90:53,10. Lindsey Michelle Horan,Portland Thorns,Challenges (lost),2nd half,71.4,66.1
3322,90:33,90:53,14. Jodie Lee Taylor,OL Reign,Challenges (won),2nd half,33.6,1.9
3323,90:33,90:53,14. Jodie Lee Taylor,OL Reign,Tackles (Successful actions),2nd half,33.6,1.9
3324,90:47,91:07,25. Meghan Elizabeth Klingenberg,Portland Thorns,Positional attacks,2nd half,69.7,68.0
3325,90:47,91:07,25. Meghan Elizabeth Klingenberg,Portland Thorns,Passes accurate,2nd half,69.7,68.0
3326,90:48,91:08,9. Caitlin Jade Foord,Portland Thorns,Challenges (lost),2nd half,81.1,63.2
3327,90:48,91:08,4. Megan Leigh Oyster,OL Reign,Positional attacks,2nd half,23.9,4.8
3328,90:48,91:08,4. Megan Leigh Oyster,OL Reign,Challenges (won),2nd half,23.9,4.8
3329,91:21,91:41,8. Theresa Eslund,OL Reign,Passes accurate,2nd half,26.5,0.0
3330,91:21,91:41,8. Theresa Eslund,OL Reign,Positional attacks,2nd half,26.5,0.0
3331,91:21,91:41,11. Elizabeth Addo,OL Reign,Positional attacks,2nd half,38.6,4.5
3332,91:23,91:43,11. Elizabeth Addo,OL Reign,Positional attacks,2nd half,36.3,2.2
3333,91:23,91:43,11. Elizabeth Addo,OL Reign,Passes accurate,2nd half,36.3,2.2
3334,91:24,91:44,8. Theresa Eslund,OL Reign,Positional attacks,2nd half,25.2,3.4
3335,91:24,91:44,8. Theresa Eslund,OL Reign,Passes accurate,2nd half,25.2,3.4
3336,91:26,91:46,1. Lydia Grace Yilkari Williams,OL Reign,Positional attacks,2nd half,8.4,19.6
3337,91:26,91:46,1. Lydia Grace Yilkari Williams,OL Reign,Passes accurate,2nd half,8.4,19.6
3338,91:29,91:49,12. Morgan Andrews,OL Reign,Positional attacks,2nd half,42.0,12.2
3339,91:29,91:49,10. Lindsey Michelle Horan,Portland Thorns,Air challenges (lost),2nd half,63.0,55.8
3340,91:29,91:49,12. Morgan Andrews,OL Reign,Air challenges (won),2nd half,42.0,12.2
3341,91:29,91:49,10. Lindsey Michelle Horan,Portland Thorns,Challenges (lost),2nd half,63.0,55.8
3342,91:29,91:49,12. Morgan Andrews,OL Reign,Challenges (won),2nd half,42.0,12.2
3343,91:30,91:50,10. Lindsey Michelle Horan,Portland Thorns,Positional attacks,2nd half,62.6,56.0
3344,91:30,91:50,10. Lindsey Michelle Horan,Portland Thorns,Fouls,2nd half,62.6,56.0
3345,91:44,92:04,1. Lydia Grace Yilkari Williams,OL Reign,Positional attacks,2nd half,34.0,16.3
3346,91:44,92:04,1. Lydia Grace Yilkari Williams,OL Reign,Passes accurate,2nd half,34.0,16.3
3347,91:46,92:06,3. Lauren Kate Barnes,OL Reign,Positional attacks,2nd half,49.6,38.1
3348,91:48,92:08,3. Lauren Kate Barnes,OL Reign,Passes accurate,2nd half,49.8,35.2
3349,91:48,92:08,3. Lauren Kate Barnes,OL Reign,Positional attacks,2nd half,49.8,35.2
3350,91:51,92:11,1. Lydia Grace Yilkari Williams,OL Reign,Positional attacks,2nd half,34.2,24.9
3351,91:53,92:13,1. Lydia Grace Yilkari Williams,OL Reign,Positional attacks,2nd half,36.3,22.5
3352,91:53,92:13,1. Lydia Grace Yilkari Williams,OL Reign,Passes accurate,2nd half,36.3,22.5
3353,91:56,92:16,12. Morgan Andrews,OL Reign,Passes accurate,2nd half,73.5,29.9
